"x"
"1",634383.990163898
"2",539842.288667904
"3",600712.940339021
"4",571034.981082077
"5",686565.723491882
"6",650111.288736149
"7",651278.891082198
"8",599805.005315818
"9",622903.966324743
"10",683030.554683625
"11",571957.592800232
"12",627915.571637228
"13",600997.11677189
"14",569140.749013835
"15",566768.927446668
"16",591620.348552232
"17",644285.766517857
"18",603279.331756488
"19",557198.262615461
"20",556156.724979892
"21",505426.839611759
"22",557150.981400797
"23",596881.141881332
"24",578785.172043416
"25",607597.951713978
"26",622043.770554752
"27",574187.082442052
"28",638416.910577151
"29",591270.217238461
"30",596497.740593076
"31",615706.728048731
"32",637631.045962515
"33",623130.302929991
"34",578578.812306713
"35",602737.103799833
"36",644595.661473003
"37",618407.765421911
"38",660701.414442709
"39",589422.951379105
"40",642029.803590765
"41",621230.909243756
"42",624996.335554375
"43",657207.103002802
"44",595052.185247323
"45",682915.712470369
"46",596927.534113668
"47",578363.624609264
"48",637287.772697954
"49",581943.568451636
"50",594970.449433891
"51",557939.466625484
"52",589986.102050026
"53",633676.630342826
"54",592739.210989243
"55",571419.266122047
"56",610195.433348541
"57",585718.478635939
"58",695739.876869763
"59",609956.675953805
"60",606194.253415897
"61",664118.608599313
"62",697157.063305168
"63",556554.038740121
"64",624189.240896521
"65",570723.752871449
"66",652330.756763845
"67",628903.722440586
"68",632717.528985018
"69",597047.216542707
"70",640484.441875241
"71",602408.763370962
"72",623626.413721841
"73",616091.892563623
"74",580824.963376449
"75",648522.778396102
"76",577121.941074528
"77",629146.322460092
"78",647856.052071399
"79",620524.598824429
"80",545059.379835524
"81",566717.385780475
"82",574348.537545155
"83",601202.172076665
"84",601590.648450611
"85",593096.714834149
"86",622844.128604974
"87",566422.921148697
"88",622894.661588258
"89",645048.385520831
"90",663768.18303164
"91",602572.166823243
"92",590543.881649488
"93",605781.291734586
"94",659475.821172159
"95",617220.514552608
"96",668270.703726833
"97",581151.816120576
"98",675270.631721566
"99",625593.706614486
"100",610722.283292922
"101",600132.371651394
"102",609953.576840489
"103",606118.487850306
"104",554787.403520913
"105",568874.463182496
"106",557692.851539601
"107",660354.336049877
"108",654429.889868716
"109",604173.090331007
"110",626350.809615339
"111",537085.104028924
"112",639822.870216299
"113",574300.111564012
"114",609063.786728641
"115",619971.026100494
"116",668893.960534118
"117",588924.004455438
"118",619070.031912729
"119",572856.910038288
"120",674449.486713584
"121",558263.292090348
"122",706448.817857854
"123",587702.440127844
"124",621595.532485997
"125",599711.617085172
"126",611949.926547287
"127",586009.797266946
"128",604108.902957968
"129",557744.627251317
"130",627583.646933486
"131",638328.757556575
"132",616694.339149872
"133",613737.411496344
"134",654979.674394888
"135",632102.6052265
"136",681675.831682978
"137",652742.495243775
"138",626354.964056993
"139",597677.242470233
"140",584702.621854729
"141",596188.541825006
"142",597875.671324986
"143",597229.910620706
"144",595707.418206813
"145",655268.368079537
"146",674094.905586283
"147",612469.138328364
"148",614963.507803366
"149",699915.4789163
"150",578942.079723475
"151",693366.890424532
"152",625230.305019322
"153",630654.763309908
"154",704783.06441326
"155",655209.201722192
"156",549550.524230749
"157",653822.305860117
"158",591695.453866841
"159",549108.212784168
"160",599377.170681455
"161",664916.891629255
"162",589169.462263395
"163",605057.426965722
"164",607337.342403214
"165",642227.563436082
"166",636410.462843199
"167",604767.942720414
"168",576649.135560698
"169",657785.999089798
"170",673221.782736856
"171",569496.020805927
"172",566911.513112756
"173",727843.654327577
"174",658109.37138841
"175",630848.950219321
"176",616084.434781395
"177",590147.577314164
"178",713413.348895108
"179",620557.447649508
"180",653147.564510036
"181",610663.273503476
"182",548709.635728913
"183",637285.094038828
"184",647577.401140015
"185",601363.36735786
"186",660408.155651316
"187",629251.465631536
"188",556498.358734902
"189",589821.285897959
"190",621005.750694005
"191",602430.847165883
"192",577992.574470068
"193",594046.132638176
"194",668617.958223628
"195",647141.658554463
"196",660545.495515872
"197",567607.742623554
"198",683845.062674849
"199",589877.732073841
"200",610827.316921958
"201",641777.418053789
"202",628199.082867381
"203",577489.428443075
"204",615416.742822649
"205",614333.131777384
"206",678414.37526073
"207",600668.188774733
"208",672608.597711219
"209",559877.840188305
"210",560366.333236352
"211",643926.938378388
"212",579696.367517558
"213",643542.415856049
"214",685017.732973255
"215",568835.553234503
"216",586217.164171475
"217",651233.101334452
"218",590664.097797675
"219",569406.799976277
"220",567949.377031044
"221",621493.53579744
"222",646071.772279246
"223",629222.04154783
"224",564791.578901517
"225",613124.103410579
"226",703508.398407936
"227",630102.318180157
"228",663860.367298034
"229",623945.24804393
"230",576680.435990562
"231",597801.84489542
"232",583590.431308382
"233",635878.58268759
"234",628829.97432867
"235",644330.743600134
"236",614488.072731119
"237",686050.678336203
"238",626136.801341175
"239",571020.421313849
"240",547601.766774773
"241",630903.122702719
"242",552232.430663843
"243",706012.164602484
"244",587830.997130099
"245",627812.164035099
"246",615335.834001301
"247",610579.931361841
"248",625987.81406032
"249",579328.459844685
"250",588182.79907805
"251",560412.439028223
"252",597465.656262189
"253",634626.084491973
"254",623623.436150949
"255",654589.555509664
"256",700195.838536531
"257",627876.862765542
"258",618127.320257578
"259",596222.818159225
"260",689102.658022094
"261",678180.777388081
"262",633960.040459473
"263",660175.16080401
"264",670350.764414477
"265",563088.92195458
"266",597043.925308267
"267",621712.239839767
"268",636275.269146177
"269",580811.537129016
"270",624647.779826184
"271",647026.385371513
"272",623699.376442107
"273",603835.404461315
"274",609690.313948817
"275",635005.132785998
"276",590960.782646613
"277",611489.750539324
"278",609492.55179105
"279",609875.966181306
"280",637132.229982719
"281",567188.050737279
"282",623830.386976702
"283",658721.405994236
"284",629055.445653819
"285",602691.709573086
"286",629553.831044058
"287",553467.685434468
"288",599126.946355535
"289",608168.371087606
"290",640833.151415591
"291",577062.311055301
"292",648004.737034048
"293",646570.938760298
"294",588172.745994061
"295",566024.797152992
"296",614482.257813607
"297",585634.156501129
"298",688919.359811359
"299",644185.071372323
"300",565739.225811977
"301",606196.797480187
"302",590675.116740431
"303",626986.425182706
"304",660402.893245631
"305",695503.296296928
"306",654055.088447962
"307",614328.343167714
"308",648109.691895743
"309",639938.442216875
"310",590659.170277482
"311",593793.516184096
"312",685199.719481061
"313",617034.945897412
"314",628104.144109123
"315",588265.145856045
"316",560245.722700722
"317",628744.405057504
"318",643184.384075804
"319",641244.43560193
"320",607256.870207431
"321",537881.606888394
"322",603696.233922372
"323",603885.541444546
"324",581223.484815656
"325",733136.497125086
"326",643720.630807882
"327",570628.48159264
"328",614461.635997036
"329",600601.586064781
"330",560307.608320159
"331",594324.382303883
"332",642526.11816387
"333",608576.50917256
"334",700678.75458297
"335",652519.321631317
"336",674651.1590908
"337",627922.572771359
"338",659885.770150689
"339",589429.942916575
"340",587673.934267627
"341",617552.588999365
"342",583890.145156902
"343",661338.954101896
"344",755496.490904377
"345",650446.07263182
"346",588872.599260607
"347",611398.190762388
"348",530719.176831585
"349",674457.937942976
"350",624388.678432568
"351",652580.003025498
"352",649603.572061468
"353",605145.490487158
"354",606826.03614383
"355",633615.405575005
"356",617052.049634797
"357",610978.704796978
"358",640938.67956243
"359",644140.886810615
"360",608522.677147699
"361",589743.372775501
"362",647135.837114645
"363",605175.350151577
"364",672159.274136493
"365",665949.920377499
"366",614532.128827534
"367",632465.622738286
"368",633197.915201511
"369",652221.441189673
"370",628065.601205586
"371",563597.59264872
"372",592830.156260329
"373",643872.320031477
"374",556496.026123597
"375",620828.849246849
"376",608226.741494895
"377",565386.767525168
"378",578138.744688275
"379",683577.104339848
"380",616669.513374136
"381",592669.535522654
"382",559405.971816782
"383",654362.655103774
"384",668275.281025218
"385",604084.838669091
"386",649609.815371781
"387",617605.334611508
"388",620894.0443983
"389",635379.287057018
"390",580358.012245133
"391",637863.50745035
"392",647335.387721354
"393",627369.147853879
"394",592157.071408957
"395",607115.448775865
"396",532756.176874508
"397",641977.815841012
"398",628624.104313757
"399",542244.161701943
"400",637621.43063165
"401",642783.163917511
"402",565514.842838476
"403",687513.675816289
"404",586882.982681077
"405",641371.402043793
"406",606940.425630129
"407",646011.88443577
"408",609181.111809014
"409",570302.726642339
"410",651826.502541278
"411",635958.34284482
"412",671079.525536104
"413",571149.68395812
"414",635005.052247529
"415",644634.088985363
"416",677001.644008225
"417",651489.468298801
"418",639676.012623633
"419",656959.807495388
"420",678309.229232546
"421",572236.469548125
"422",610085.106491364
"423",568102.124598122
"424",607911.425457304
"425",601357.424211602
"426",566921.867987718
"427",645020.993338275
"428",623566.793619829
"429",560784.285943758
"430",616646.841978471
"431",557678.173423301
"432",612680.684348456
"433",597981.890843621
"434",717497.967747452
"435",668707.653377666
"436",600839.979605374
"437",599299.254324308
"438",572419.0725507
"439",603106.027658471
"440",619938.784672105
"441",600405.557426892
"442",635432.42011718
"443",655873.990352224
"444",602342.918970222
"445",647732.352633651
"446",594259.52382522
"447",642164.723734069
"448",597396.43485478
"449",617197.587790041
"450",599414.758232096
"451",579378.843334977
"452",635253.781290444
"453",642056.588985494
"454",678481.830133017
"455",687694.549018919
"456",679331.351814238
"457",621689.568622798
"458",625896.480885079
"459",651501.299149346
"460",627998.342101166
"461",602502.077932721
"462",602312.932220738
"463",661131.23528887
"464",610098.459760583
"465",607683.814975851
"466",601237.100316924
"467",647009.147768281
"468",621277.65854761
"469",615619.550269049
"470",661155.163078315
"471",596446.558223323
"472",675183.782676154
"473",634131.46747628
"474",610098.019327167
"475",590185.712162566
"476",580155.557840637
"477",581513.711362744
"478",646447.356147157
"479",576434.289148224
"480",616356.985377625
"481",509376.955293679
"482",610131.361709032
"483",578752.977308573
"484",600683.017607686
"485",649293.494283073
"486",622878.004988478
"487",585762.611522539
"488",564269.918204221
"489",636735.468493834
"490",596186.249458872
"491",612428.259835354
"492",624058.191804888
"493",587811.973762955
"494",611489.977356003
"495",637315.275325598
"496",534166.754491914
"497",616827.459565637
"498",631425.965456462
"499",589137.598379823
"500",639734.280847553
"501",619612.878652719
"502",642100.496630923
"503",583987.515590924
"504",547809.553309688
"505",699729.237380308
"506",588815.554900863
"507",575018.988439368
"508",601943.453774603
"509",620873.520050738
"510",625079.569164254
"511",612933.559132075
"512",548012.386469397
"513",627469.375279024
"514",630563.132671856
"515",564802.809691427
"516",545916.851028964
"517",610044.674086274
